Nome: SERAFINA CORREA
Codigo Estacao: A894
Latitude: -28.70472222
Longitude: -51.87083332
Altitude: 545
Situacao: Operante
Data Inicial: 2016-03-31
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2020-09-16;4.4;959.979167;16.7;14.741667;8.9;93.166667;83;4.2;.791667;
2020-09-17;17.8;957.2875;24.5;17.529167;12.7;84.291667;50;4.7;.795652;
2020-09-18;.2;955.520833;26.5;18.608333;13.6;80.041667;42;7.3;1.125;
2020-09-19;.2;957.8625;25.4;16.370833;11.6;81;45;8.9;1.358333;
2020-09-20;0;963.445833;17.4;10.633333;5;69.75;36;7.8;1.325;
2020-09-21;.2;964.8625;19;8.858333;1;69.625;26;8;1.183333;
2020-09-22;0;965.0875;24.1;10.870833;.2;72.75;29;5.9;.954167;
2020-09-23;.2;964.933333;27.2;16.166667;7.6;69.916667;31;6.9;1.079167;
2020-09-24;0;963.183333;29;18.5625;10.5;66.875;25;5;.891667;
2020-09-25;0;959.8375;30.7;19.191667;9.5;66.041667;25;6.8;.9;
2020-09-26;0;953.075;33.8;22.183333;12.3;66.041667;23;8.4;1.266667;
2020-09-27;.2;949.929167;25.1;19.395833;15.1;87.5;64;17.3;.825;
2020-09-28;21.6;955.204167;21.8;17.258333;13.9;78.875;43;9.7;1.795833;
2020-09-29;.4;957.716667;29.6;16.0625;7.8;78.375;34;5.6;1.0875;
2020-09-30;0;954.208333;32.1;23.066667;13;76.458333;50;7.9;.9875;
2020-10-01;0;951.308333;36.3;26.55;19.1;58.833333;23;13.8;2.2375;
2020-10-02;0;952.6;31.1;23.795833;21.2;65.5;36;8.9;1.7875;
2020-10-03;.2;961.808333;15.5;12.929167;12.6;90.041667;81;7.7;1.633333;
2020-10-04;13.4;960.425;24.4;16.270833;10.7;80.791667;58;8.4;1.995833;
2020-10-05;.2;955.941667;27;20.916667;13.3;69.625;55;9.1;2.570833;
2020-10-06;0;957.041667;25.6;18.429167;14.4;73.291667;37;5;1.1625;
2020-10-07;0;956.0375;29.6;18.4625;12.2;77.166667;41;7.3;1.241667;
2020-10-08;1.6;957.654167;19.4;16.329167;15;90.25;81;5.3;.875;
2020-10-09;.4;956.45;21.2;15.625;13.1;79.416667;45;5.5;1.120833;
2020-10-10;.2;958.008333;22.6;13.591667;6;68.708333;20;7.1;1.095833;
2020-10-11;0;958.991667;28.9;16.170833;4.8;63.708333;21;8.3;.958333;
2020-10-12;0;957.716667;31.3;20.041667;9.6;60.5;21;10.9;1.8375;
2020-10-13;0;957.395833;26;16.1625;8.5;72;33;6.1;1.0625;
2020-10-14;.2;957.191667;27.3;16.408333;6.9;69.5;23;5.8;.966667;
2020-10-15;0;961.295833;26.2;17.970833;9.8;71.25;34;8.3;1.329167;
2020-10-16;.2;963.595833;29.5;18.804167;8.7;63.458333;16;7.1;1.320833;
2020-10-17;0;961.529167;29.9;19.729167;11.3;55.25;14;6.4;1.370833;
2020-10-18;0;957.608333;31.7;21.116667;13.8;51.833333;16;9;1.591667;
2020-10-19;0;956.175;32.6;22.541667;14.7;52.208333;20;8.5;1.575;
2020-10-20;0;957.975;32.7;22.620833;14;64.333333;30;7.8;1.175;
2020-10-21;0;962.366667;29.1;21.391667;14.9;68.333333;40;8;1.475;
2020-10-22;0;961.7625;31.3;22.3625;13.6;65.333333;31;9.2;1.379167;
2020-10-23;0;959.241667;26.9;22.233333;19.5;64.583333;47;8.4;2.095833;
2020-10-24;0;955.370833;32.2;22.616667;14.8;69.375;30;6.7;1.045833;
2020-10-25;0;952.95;33.3;23.404167;14.1;62.916667;24;7.5;1.0375;
2020-10-26;0;951.195833;25.6;21.579167;20.1;73.291667;54;10.2;1.766667;
2020-10-27;12.8;949.45;25.2;19.066667;14.7;70.291667;33;11.8;2.6125;
2020-10-28;1;949.883333;30.1;19.133333;9;61.166667;18;10.5;1.795833;
2020-10-29;0;956.358333;20.2;15.170833;11.5;85.75;62;7.3;1.158333;
2020-10-30;0;963.170833;23.3;15.879167;10.7;61.875;36;8.1;1.775;
2020-10-31;0;963.55;23.5;16.5875;11;65.458333;44;8.4;1.4875;
2020-11-01;0;962.133333;24.5;16.3375;8.4;65.875;32;8.6;1.304167;
2020-11-02;0;959.241667;25.9;17.0625;8.4;64.375;29;8.1;1.191667;
2020-11-03;0;958.754167;25.3;17.3375;9.4;63.791667;31;8.9;1.45;
2020-11-04;0;962.291667;22;15.55;10.1;62.291667;29;8.3;1.508333;
2020-11-05;0;960.704167;22.7;13.3375;4.7;71.5;44;7.9;1.241667;
2020-11-06;0;959.325;29.3;17.225;5.6;61.5;20;8.2;1.283333;
2020-11-07;0;959.170833;32.6;21.4125;10.9;57.916667;23;7.3;1.25;
2020-11-08;0;958.9375;29.4;21.566667;15.9;70.458333;41;7.7;1.579167;
2020-11-09;0;958.341667;24.6;20.0625;16.6;78.791667;59;6.3;1.133333;
2020-11-10;0;956.879167;31.7;22.954167;16.1;66.625;30;8.7;1.629167;
2020-11-11;0;956.3875;30.2;21.779167;18.7;81.166667;40;8.4;1.054167;
2020-11-12;26.8;956.158333;25.6;18.879167;16.2;89.875;61;8.5;.770833;
2020-11-13;1.4;955.358333;29.3;20.220833;15.1;77.583333;38;6.1;1.020833;
2020-11-14;.2;952.683333;34.9;23.795833;13.8;61.583333;21;7.6;1.125;
2020-11-15;0;953.120833;30.1;23.975;18.7;63.291667;39;12.1;1.4625;
2020-11-16;0;953.658333;27.5;20.154167;16.8;84.958333;56;11.3;1.170833;
2020-11-17;19.2;955.429167;24.2;18.029167;12.6;71.291667;36;6.8;1.35;
2020-11-18;0;955.783333;23.9;16.15;9.8;71.541667;40;8;1.141667;
2020-11-19;0;957.233333;25.7;18.104167;10.7;63.666667;26;9.1;1.391667;
2020-11-20;0;958.3125;26.7;17.891667;9.4;61.708333;24;7.5;1.304167;
2020-11-21;0;958.2375;28.4;18.9875;10.1;62.083333;24;9.5;1.241667;
2020-11-22;0;959.875;30.7;20.354167;10.9;62.25;30;9.8;1.225;
2020-11-23;0;960.391667;33.4;23.029167;12.6;55.416667;18;6.5;1.1125;
2020-11-24;0;959.533333;34.5;24.879167;16;44.541667;11;9.6;1.908333;
2020-11-25;0;956.254167;36.9;26.741667;18.4;46.708333;18;11.2;2.3375;
2020-11-26;13.4;958.0625;29.2;20.858333;18.4;83.958333;39;10.9;1.683333;
2020-11-27;2.2;959.8375;25.7;21.320833;18.4;84.833333;69;5.3;1.079167;
2020-11-28;0;958.920833;30.2;23.345833;17.4;70.875;44;7.9;1.7875;
2020-11-29;22.6;957.333333;24.4;21.825;18.5;76.916667;61;15.6;2.3;
2020-11-30;.2;957.7875;24.8;20.233333;16;84.083333;59;4.8;.841667;
2020-12-01;0;957.3875;30.4;22.495833;17.2;71.375;43;6.3;1.175;
2020-12-02;0;953.004167;33.3;24.558333;18.1;67.791667;33;11.6;1.429167;
2020-12-03;21.2;950.058333;27.7;21.8625;18.8;79.25;47;12.1;2.8875;
2020-12-04;.6;957.545833;29.7;22.1;16.5;72.416667;29;5.8;1.120833;
2020-12-05;0;962.333333;22.4;17.733333;16.6;76.791667;57;6.8;1.45;
2020-12-06;.4;961.175;20.9;16.8625;14;85.25;72;5.1;1.108333;
2020-12-07;.2;957.9875;28.8;19.529167;13.6;79.583333;37;9.1;1.454167;
2020-12-08;.2;957.491667;26.9;18.604167;13.7;80.333333;46;6;1.175;
2020-12-09;0;957.908333;28.5;19.383333;12;72.208333;28;6.9;1.179167;
2020-12-10;.2;955.854167;33.1;23.045833;13.3;63.333333;19;5.4;.945833;
2020-12-11;0;953.345833;35.7;26.195833;17.9;56;22;10;1.991667;
2020-12-12;0;955.1875;30.3;22.8125;18;68.083333;45;9.8;1.525;
2020-12-13;.4;953.8125;33;23.258333;17.6;69.916667;38;14.5;1.795833;
2020-12-14;22.6;954.570833;25.3;20.9;18.5;84.291667;64;6.1;1.05;
2020-12-15;0;953.441667;31.1;23.2;17.5;73.541667;39;7.3;1.058333;
2020-12-16;0;955.445833;32;23.0625;16.2;74.541667;30;7.3;1.1375;
2020-12-17;12;956.320833;30.4;22.808333;17.5;77.458333;43;8.2;1.329167;
2020-12-18;0;953.591667;33.4;23.820833;15.6;69.333333;31;5.3;1.056522;
2020-12-19;0;950.166667;29.3;22.716667;19.2;80.625;52;13.3;1.645833;
2020-12-20;7;952.8;24;20.691667;18.4;88.666667;76;5.4;.875;
2020-12-21;8.8;957.354167;28.2;20.8625;15.4;69.458333;31;6.9;1.15;
2020-12-22;.2;958.05;28.7;18.966667;9.7;65.291667;26;6.7;1.095833;
2020-12-23;0;956.316667;32.2;22.025;12.7;65.25;27;6.6;1.1125;
2020-12-24;0;955.916667;33.6;25.7625;17.7;57.5;26;8.8;1.541667;
2020-12-25;0;956.354167;32.8;24.275;18.4;59.375;32;8.9;1.833333;
2020-12-26;0;956.129167;30.4;23.416667;17.6;62.625;29;7.5;1.275;
2020-12-27;0;957.079167;31.2;22.079167;17.7;73.583333;34;10.2;1.225;
2020-12-28;12.2;957.0375;30.2;20.579167;15.2;81.583333;49;14.5;1.229167;
2020-12-29;24.6;953.570833;31.8;22.333333;15.1;80.833333;41;10.5;1.166667;
2020-12-30;5.6;951.5375;32;24.5375;18.2;74.5;43;9.1;1.779167;
2020-12-31;2.6;953.591667;29.3;23.7375;19.4;72.541667;39;11.7;1.379167;
2021-01-01;0;958.35;28.9;21.208333;15.8;63.125;27;6;1.258333;
2021-01-02;0;958.304167;30;20.9125;11.5;61.125;24;6.6;1.058333;
2021-01-03;0;956.145833;31.3;22.254167;13.4;61.458333;27;7;1.108333;
2021-01-04;0;954.679167;32;23.895833;17.1;58.041667;30;8.3;1.745833;
2021-01-05;0;953.991667;26.3;22.0875;20;82.125;60;5.6;.929167;
2021-01-06;14.8;953.316667;30.8;23.379167;19.6;79.583333;43;9.2;1.345833;
2021-01-07;4.2;954.1625;29.6;23.933333;19.2;77.25;47;8.3;1.404167;
2021-01-08;0;955.354167;32.2;24.245833;17.8;67.916667;26;6.5;.945833;
2021-01-09;0;955.041667;34.1;24.708333;16.7;61.583333;25;12.5;1.404167;
2021-01-10;0;955.033333;33.8;25.879167;19.1;65.416667;30;16.7;1.329167;
2021-01-11;0;954.316667;35.7;27.3375;19.9;61.916667;31;8.9;2.004167;
2021-01-12;38;956.7375;27.9;23.658333;20.4;80.041667;61;10.6;1.433333;
2021-01-13;.2;960.15;24.6;21.475;18.6;81.75;69;6.8;1.316667;
2021-01-14;.2;960.35;28;21.25;14.2;74.083333;51;6.3;1.241667;
2021-01-15;0;956.079167;31.8;23.775;15.4;68.041667;42;7.9;1.570833;
2021-01-16;0;950.995833;30.8;24.120833;22;72.5;50;11.6;2.729167;
2021-01-17;17.2;949.954167;29.3;22.020833;19.7;89.083333;59;8;.9625;
2021-01-18;59.8;955.8;25.1;20.370833;17.7;83.791667;55;6.5;1.083333;
2021-01-19;.2;959.6125;24.4;18.3125;13.3;86.833333;59;5.4;.920833;
2021-01-20;.8;959.504167;22.8;20.066667;18.1;91;80;4.2;1.008333;
2021-01-21;18;960.9875;23.6;20.3375;18.7;89.125;78;5.4;.933333;
2021-01-22;2;962.429167;28.7;21.2625;16.1;82.458333;51;8.5;1.133333;
2021-01-23;5;959.8875;30.6;22.629167;15.9;79.458333;50;5.1;.879167;
2021-01-24;1;956.966667;28.9;21.945833;17.3;83.375;58;6.2;1.170833;
2021-01-25;5.2;954.120833;30.2;21.870833;16.8;82.041667;47;7.7;1.1625;
2021-01-26;23.8;952.654167;27.1;21.5375;17.7;89.25;68;11.2;1.083333;
2021-01-27;5.6;950.620833;28.5;22.870833;20.4;82.666667;60;13.4;2.058333;
2021-01-28;20.4;952.033333;25.3;21.091667;19.2;92.125;73;5.4;1.029167;
2021-01-29;107.8;951.441667;30.8;22.6625;18.8;86.125;54;8.9;1.5;
2021-01-30;35.6;953.391667;29.3;23.095833;19.1;82.291667;58;7;1.375;
2021-01-31;21.6;954.108333;28.6;21.825;17.9;84.125;58;11;1.7625;
2021-02-01;4.4;954.633333;29.8;23.020833;18.2;80.208333;48;5.3;.9375;
2021-02-02;0;955.5125;31.4;23.8125;18.7;80.541667;44;9.6;1.108333;
2021-02-03;12.8;956.058333;27.8;23.4875;20.4;89.166667;67;4.4;.804167;
2021-02-04;21.2;953.725;26;22.041667;19.4;81.75;49;11.5;2.308333;
2021-02-05;2.4;954.695833;24.9;17.858333;12.1;78.708333;45;7.4;1.266667;
2021-02-06;0;956.291667;25.9;17.8375;12.7;77.916667;42;5.7;.904167;
2021-02-07;.2;958.05;29.4;19.5875;12;74.041667;29;5.2;.933333;
2021-02-08;.2;957.7;30.6;20.725;12.8;73.333333;32;4.7;.85;
2021-02-09;0;958.033333;30.4;21.05;13.9;72.375;32;6.4;.995833;
2021-02-10;0;958.270833;31;22.025;14.8;69;26;8.9;1.191667;
2021-02-11;5;957.658333;27.8;20.683333;15;79.041667;48;7.4;1.0875;
2021-02-12;.2;957.070833;26.9;20.491667;17.2;85;55;6.3;.841667;
2021-02-13;.2;955.3375;28.2;20.6875;14.8;83.041667;49;6.3;.908333;
2021-02-14;.2;952.8375;26.5;19.6375;16.6;86.416667;52;12.5;.866667;
2021-02-15;17.2;952.1375;26.9;19.608333;14.4;86.125;54;7.4;.991667;
2021-02-16;20.6;951.75;27.8;20.666667;15.7;80.208333;42;9;1.408333;
2021-02-17;.2;952.141667;27.1;19.1875;12.4;73.583333;34;10;1.575;
2021-02-18;0;953.033333;27.1;18.295833;11.6;79.333333;46;8;1.15;
2021-02-19;3.6;955.3375;28.7;20.504167;15.2;79.375;40;5.1;.895833;
2021-02-20;.4;958.2875;30.7;20.725;12.6;71.333333;26;6.2;.8875;
2021-02-21;0;958.445833;32.5;21.970833;13.5;72.291667;31;5.2;.7625;
2021-02-22;0;956.9625;33;22.479167;16.1;74.666667;40;11;1.383333;
2021-02-23;0;955.9875;30.8;22.004167;17;82.291667;51;14.6;1.029167;
2021-02-24;3.8;957.670833;29.4;21.820833;16.5;80.041667;46;6.3;1.1375;
2021-02-25;.2;957.154167;30.6;22.245833;15.9;74.833333;40;7.4;1.154167;
2021-02-26;0;957.9875;31.5;22.241667;13.9;71.291667;39;6.7;1.008333;
2021-02-27;0;960.791667;31;22.283333;14.3;71.833333;40;8;1.275;
2021-02-28;0;959.9375;31;21.170833;13.4;74.833333;41;8.8;1.283333;
2021-03-01;0;956.425;27.8;21.108333;16;84.333333;59;6.8;.920833;
2021-03-02;7.6;956.020833;30.1;21.183333;16;84.541667;52;7.4;.9625;
2021-03-03;.8;957.270833;31.1;22.4125;16.7;81.958333;49;5.8;.854167;
2021-03-04;2.4;954.620833;24;21.408333;19.9;91.041667;75;5.6;.85;
2021-03-05;8.4;950.625;27.5;21.8375;19.5;83.208333;55;7.4;1.183333;
2021-03-06;1.8;953.558333;28.5;21.2875;17.1;77.75;42;5.1;.866667;
2021-03-07;.2;955.879167;29.3;20;13.4;77.541667;40;5.6;.9125;
2021-03-08;.2;955.616667;30.5;20.704167;13.4;77.333333;40;7.7;1.008333;
2021-03-09;0;956.2625;26.8;19.795833;15.1;80.375;50;7.5;1.079167;
2021-03-10;1;956.020833;27.1;18.516667;12.8;76.958333;38;6.4;.9125;
2021-03-11;.2;955.529167;28.5;18.375;11.9;72.958333;29;6;.7875;
2021-03-12;.2;957.4625;30.4;19.208333;9.9;70.416667;25;5.8;.791667;
2021-03-13;0;957.745833;32.5;21.141667;12.8;72.083333;28;6.1;.970833;
2021-03-14;0;958.279167;32;21.9625;14.4;75.458333;34;7;1.016667;
2021-03-15;0;957.8625;30.7;22.304167;16;77;46;6.5;1.216667;
2021-03-16;.2;954.4375;35.3;24.229167;16.1;70.041667;27;6.9;1.041667;
2021-03-17;52;953.195833;28.6;22.754167;19.8;81.083333;56;12.5;1.5875;
2021-03-18;.2;957.429167;25.1;20.3375;17.5;79.541667;56;6;1.041667;
2021-03-19;.2;958.854167;30.3;20.108333;12.5;78.625;46;4.9;.829167;
2021-03-20;.2;958.633333;33.3;23.041667;14.7;73.458333;36;8;1.204167;
2021-03-21;1.8;959.4875;25;22.529167;20.1;83.541667;70;8.6;1.208333;
2021-03-22;2.2;960.583333;28.8;22.266667;18.5;85.083333;59;6.2;1.041667;
2021-03-23;.2;959.229167;29.4;21.7875;19.1;85.166667;54;6.4;.9875;
2021-03-24;.2;960.195833;29.5;22.545833;19.2;81.291667;51;5.4;.954167;
2021-03-25;0;958.625;34.2;23.470833;17.2;77.25;31;5.9;.870833;
2021-03-26;3.6;957.370833;28.1;21.366667;18.5;86.833333;56;12.2;1.416667;
2021-03-27;23.6;957.508333;22.4;19.291667;17.4;94.166667;84;5.7;.841667;
2021-03-28;15.2;956.320833;26.4;20.65;18.7;87.625;61;6.4;1.2;
2021-03-29;.2;956.8375;26.4;20.025;17.3;78.083333;38;9.9;1.5375;
2021-03-30;0;957.275;24.6;15.983333;11.1;86.833333;54;9.2;.9125;
2021-03-31;3.4;958.016667;22.7;17.120833;14;81.541667;48;6.6;.933333;
2021-04-01;0;958.466667;24.2;16.6625;11.5;79.125;47;7.1;.995833;
2021-04-02;.2;960.704167;26;17.204167;9.8;77.916667;41;5.1;.845833;
2021-04-03;.2;961.2625;28.4;19.054167;12.5;74.625;30;5.1;.75;
2021-04-04;0;961.220833;29.2;19.233333;12;73.291667;31;5.1;.795833;
2021-04-05;.2;960.866667;28.4;19.525;13.1;71.375;31;7.5;.9375;
2021-04-06;0;960.445833;29;20.891667;15.3;71.541667;34;5.4;.875;
2021-04-07;0;961.641667;29.4;20.258333;13.2;71.666667;32;7.6;1.075;
2021-04-08;0;962.020833;29.5;22.020833;14.6;64.791667;37;8.5;1.883333;
2021-04-09;0;960.904167;32.4;23.804167;18.4;61.958333;31;8.2;1.904167;
2021-04-10;0;958.020833;32.8;23.2375;15.9;67.375;28;7.9;1.141667;
2021-04-11;0;956.020833;32.4;22.154167;15.9;68.166667;26;12.8;1.8625;
2021-04-12;3;960.520833;21.9;17.220833;14.8;83.041667;53;7.6;1.2875;
2021-04-13;.6;962.829167;26.4;16.404167;8.8;77.625;39;5.7;.9375;
2021-04-14;.2;961.375;27.8;17.658333;9.7;74.458333;32;7.1;.866667;
2021-04-15;0;960.2375;25.4;19.545833;14.4;72.666667;47;5.8;1.316667;
2021-04-16;.4;958.4125;26.6;19.179167;13.9;79.875;47;6.6;.995833;
2021-04-17;1;959.204167;24;18.604167;17.2;92.333333;69;3.8;.658333;
2021-04-18;5;960.316667;25.2;18.8375;14.1;84.166667;58;6.2;1.045833;
2021-04-19;.2;961.933333;25.5;18.454167;14.3;78;37;5.7;1.075;
2021-04-20;.2;962.5375;26.1;16.9125;9.9;77.5;41;6.3;1;
2021-04-21;.2;962.1875;27.3;17.683333;10.6;76.75;39;7.5;1.004167;
2021-04-22;0;961.466667;26.3;18.433333;11;66.291667;30;6.3;1.0125;
2021-04-23;0;960.016667;27;16.770833;10.4;67.25;20;5;.808333;
2021-04-24;0;957.716667;27.3;15.4375;8;80.041667;36;12.1;1;
2021-04-25;.8;957.216667;24.1;18.3125;14.1;80;49;6.9;1.233333;
2021-04-26;.2;959.729167;20.4;13.579167;6.8;77.791667;46;6.2;.829167;
2021-04-27;.2;960.966667;20.6;11.316667;5.1;80.375;43;5.9;.766667;
2021-04-28;.2;962.925;21.2;10.745833;3.6;79.833333;38;5.7;.875;
2021-04-29;0;965.566667;23.8;14.145833;5.9;77.708333;45;5.9;.945833;
2021-04-30;.4;965.375;26.2;14.875;6.5;73.958333;28;6.3;.833333;
2021-05-01;0;963.216667;25.9;16.158333;9.2;69.416667;31;6.5;1.2;
2021-05-02;0;961.420833;28.9;17.291667;8.6;74.708333;30;7.1;.8375;
2021-05-03;.2;959.795833;30.7;20.033333;12.3;73.791667;32;7.8;.945833;
2021-05-04;0;958.9125;30.5;19.683333;12.7;74.833333;33;7.9;1.1875;
2021-05-05;4.8;961.304167;19;14.779167;13.3;94.083333;86;6.3;1.1625;
2021-05-06;37.2;962.429167;13.1;11.454167;11.3;92.666667;85;6.5;1.1;
2021-05-07;9;966.316667;16.8;9.791667;6.6;86.958333;53;5.8;.920833;
2021-05-08;.4;968.204167;20.1;10.070833;4.1;87.166667;54;4.9;.729167;
2021-05-09;.4;966.304167;24.1;13.141667;5.5;80.458333;38;6.9;.975;
2021-05-10;.2;962.825;25.6;16.220833;9;78.25;42;6;1.145833;
2021-05-11;12.8;961.1625;18.2;14.058333;12.7;89.333333;79;7.3;1.045833;
2021-05-12;.4;962.520833;17.7;11.766667;8.4;81.041667;46;5.1;1.15;
2021-05-13;.4;964.829167;19.3;8.683333;3.6;86.666667;44;4.7;.8375;
2021-05-14;.4;963.908333;20.1;10.558333;4.4;86.708333;53;4.1;.6375;
2021-05-15;.4;962.533333;22.1;12.720833;7;86.458333;47;4.5;.829167;
2021-05-16;.4;961.895833;21.6;13.25;8.3;86.416667;50;5.1;.6125;
2021-05-17;.2;961.133333;22.4;14.1;9.3;81.166667;42;6.5;1.0125;
2021-05-18;.2;961.704167;19.4;11.816667;8;83.708333;42;4.3;.758333;
2021-05-19;.2;959.729167;21.7;10.091667;2.3;83.5;44;3.8;.704167;
2021-05-20;0;958.1625;19.1;11.704167;4.4;90;56;3.8;.6875;
2021-05-21;11.8;954.2875;18.5;14.1875;11.5;93.708333;80;6;.970833;
2021-05-22;45.8;952.075;20.2;16.195833;12.8;83.833333;56;11.1;2.083333;
2021-05-23;0;956.370833;14.1;10.745833;9.4;73.708333;62;14.7;4.2875;
2021-05-24;.2;960.533333;14.5;9.7125;6.3;75.041667;54;10.2;2.208333;
2021-05-25;.2;962.641667;20.3;8.225;-.2;78.708333;32;6.3;.879167;
2021-05-26;.2;962.016667;22.2;9.258333;.7;80;30;4.4;.6375;
2021-05-27;.2;958.829167;24.2;11.608333;2.7;75.208333;29;3.7;.658333;
2021-05-28;0;950.704167;21.2;13.270833;7.6;91.166667;72;24.5;1.429167;
2021-05-29;97;953.786957;21.1;14.365217;12.9;90.565217;49;13;.891304;
2021-05-30;.4;962.670833;13.9;7.670833;4.7;88.583333;48;4.3;.725;
2021-05-31;.4;963.241667;21.2;7.758333;1.5;83.875;22;3.6;.725;
2021-06-01;.2;959.225;21.9;9.995833;1.8;80.333333;39;4.1;.6;
2021-06-02;0;957.258333;21.8;13.1875;6.8;89.666667;70;6.3;.829167;
2021-06-03;.2;961.425;23.9;15.454167;11.8;81.916667;34;4.5;.720833;
2021-06-04;.2;961.358333;27.8;15.370833;6.9;81.25;47;6;.954167;
2021-06-05;0;958.395652;28.6;21.265217;14.3;69.913043;40;9.1;1.634783;
2021-06-06;6;961.363636;21.4;14.695455;13.5;91.681818;68;13.9;1.109091;
2021-06-07;0;961.508696;17.1;14.326087;11.6;90.26087;80;4;1.043478;
2021-06-08;7.4;961.4;17.2;14.641667;12.9;89.458333;74;11.2;1.458333;
2021-06-09;.6;960.595652;23.7;15.713043;10;81.652174;52;6.1;.878261;
2021-06-10;24.8;959.481818;20.6;15.213636;12.6;91.272727;68;7.1;.927273;
2021-06-11;null;962.185714;18.8;null;10.4;82.142857;47;7.3;1.238095;
2021-06-12;.4;963.33913;18.4;9.547826;3.1;81.521739;38;5.3;.795652;
2021-06-13;.2;964.447826;21.8;10.130435;2.6;83.26087;43;3.5;.565217;
2021-06-14;.2;963.4;23.8;12.554545;3.5;79.454545;37;4.7;.622727;
2021-06-15;null;963.671429;16.4;null;6;91.904762;77;5.3;.904762;
2021-06-16;null;964.94;12.9;null;7;81.65;56;6.1;1.12;
2021-06-17;null;966.1;12;null;1.5;87.45;68;5.1;.88;
2021-06-18;null;965.93;14.4;null;3.9;88.9;70;5.6;1.04;
2021-06-19;null;963.215789;12.4;null;6.6;95;90;3.8;.684211;
2021-06-20;null;null;14.1;null;9.6;90.125;81;3.9;null;
2021-06-21;null;962.947368;18.7;null;10.4;85.157895;60;4.1;.878947;
2021-06-22;null;963.994737;18.4;null;11.6;87.789474;68;4.7;1.136842;
2021-06-23;null;962.821053;19.7;null;8.2;75.578947;56;9.1;1.936842;
2021-06-24;null;954.905263;18.2;null;13.4;79.736842;64;12.5;3.147368;
2021-06-25;null;959.938889;19.3;null;5.6;83.722222;60;8.7;.833333;
2021-06-26;null;null;23.9;null;7.1;87.176471;58;11.6;null;
2021-06-27;null;958.375;17.7;null;10.9;92.6;87;9;1.37;
2021-06-28;null;null;null;null;null;72.285714;50;9;null;
2021-06-29;null;967.638889;5.9;null;1.9;74.5;63;11.4;3.133333;
2021-06-30;0;969.333333;8.4;5.225;3.2;87.25;73;5.5;1.216667;
2021-07-01;0;968.066667;17.8;6.4625;-.6;85.875;47;7;.929167;
2021-07-02;.2;965.841667;19.3;9.7875;1.1;78.916667;37;7.1;1.004167;
2021-07-03;.4;966.6625;17.4;7.925;2;86.041667;49;4.6;.658333;
2021-07-04;.2;966.416667;17.9;8.0625;2.4;89.583333;60;3.3;.720833;
2021-07-05;.4;966.129167;21.9;10.354167;2.7;85.125;44;5.6;.733333;
2021-07-06;.6;965.908333;20.7;11.041667;4.9;86.083333;52;4.5;.658333;
2021-07-07;.2;964.166667;21.8;13.766667;6;74.583333;38;8.7;1.554167;
2021-07-08;0;963.495833;21.6;11.508333;4.4;81.625;43;5;.620833;
2021-07-09;.4;963.258333;20.8;10.595833;3.3;83.333333;47;6.8;.983333;
2021-07-10;.2;961.691667;24;13.545833;5.4;77.166667;34;6.2;.904167;
2021-07-11;.2;962.3875;25.9;13.379167;5.3;77.166667;30;5.1;.683333;
2021-07-12;.2;962.129167;23.9;13.304167;5;77.041667;33;7.3;.8625;
2021-07-13;0;961.158333;25.7;15.0375;8.5;77.708333;38;7.3;.808333;
2021-07-14;0;959.1125;25;16.545833;10;76.166667;39;7.3;.925;
2021-07-15;9.4;956.670833;22.3;16;12.9;87.208333;45;6.6;1.5125;
2021-07-16;7;960.254167;17;11.541667;8.3;87.583333;60;4.9;.8375;
2021-07-17;.2;959.729167;17.2;10.054167;5.9;86.875;57;7.3;1.2625;
2021-07-18;.2;963.8375;10.9;7.25;1.1;64.833333;38;14.3;3.004167;
2021-07-19;0;966.225;15.1;7.616667;3.1;66.083333;29;8.6;2.45;
2021-07-20;0;967.116667;15.5;5.3125;-2.4;82.125;36;4.1;.5625;
2021-07-21;.2;966.591667;21;7.254167;-2.4;77.708333;26;3.7;.6375;
2021-07-22;0;968.016667;27.2;10.116667;-.1;77.5;28;2.8;.470833;
2021-07-23;.2;965.208333;28.1;13.329167;3.7;69.791667;13;4.9;.645833;
2021-07-24;0;962.279167;27.5;13.691667;3.7;70.458333;26;5.8;.866667;
2021-07-25;0;958.0875;27.6;16.0625;6;71.583333;33;8.4;1.245833;
2021-07-26;0;955.454167;28.9;20.945833;14.9;60;33;10.1;1.920833;
2021-07-27;20;958.283333;16.5;11.816667;11.1;77.625;43;11.4;2.3625;
2021-07-28;0;963.770833;8.4;3.029167;-1.8;73.25;41;12.6;2.470833;
2021-07-29;1;967.995833;10;2.9125;-3.2;77.625;42;12.1;1.3625;
2021-07-30;.2;969.8625;15;3.6625;-4.2;76.791667;31;5.8;.783333;
