Nome: SAO VICENTE DO SUL
Codigo Estacao: A889
Latitude: -29.70222222
Longitude: -54.69444444
Altitude: 134
Situacao: Operante
Data Inicial: 2016-04-05
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2019-01-30;0;995.629167;34.8;29.566667;25.5;64.833333;42;10.3;2.529167;
2019-01-31;0;995.7875;35.3;27.295833;23.3;76.125;50;13;1.940909;
2019-02-01;1.2;996.6;32.1;26.4;22.3;77.375;56;8.8;2.358333;
2019-02-02;.2;999.145833;28.2;25.083333;22.7;79.041667;57;9.6;2.329167;
2019-02-03;0;1003.4125;27.1;22.270833;18.2;68.458333;52;13.2;5.670833;
2019-02-04;0;1003.7875;27.3;21.208333;14.7;69.25;37;10.8;4.866667;
2019-02-05;0;1001.629167;28.1;21.779167;16.6;71.833333;48;11.4;5.5125;
2019-02-06;0;998.016667;30.6;22.954167;16.9;71.583333;47;9.2;3.9125;
2019-02-07;0;994.416667;32.8;24.795833;18.1;69.333333;34;6.7;2.75;
2019-02-08;0;993.445833;34.4;26.2625;19.4;69.125;36;6.1;2.195238;
2019-02-09;0;992.870833;36.4;28.141667;20.8;65.625;32;8.9;2.054545;
2019-02-10;4.4;991.716667;32.4;26.8375;22.2;73.208333;52;9.7;2.245833;
2019-02-11;0;991.05;32.6;25.183333;23.5;80.625;57;18.9;2.333333;
2019-02-12;9.6;1002.173913;24.4;21.082609;19.7;73.73913;45;12.3;4.726087;
2019-02-13;0;1002.966667;26.1;18.533333;12;73.791667;51;9.7;3.8125;
2019-02-14;0;997.808333;29.8;21.733333;15.8;77.916667;56;10.2;3.6;
2019-02-15;7.8;995.55;26;20.954167;18.9;85.833333;63;15.6;4.295833;
2019-02-16;4.6;996.6;29;22.770833;18.2;77.916667;54;12.6;5.475;
2019-02-17;0;997.225;29.6;23.666667;19.4;76.333333;56;11.4;5.35;
2019-02-18;0;994.783333;31.7;24.391667;18.4;75.666667;49;9.4;3.141667;
2019-02-19;0;992.65;32.5;26.175;20.2;70.541667;44;6.2;1.304167;
2019-02-20;0;994.420833;33.1;26.858333;20.7;69.541667;37;6.4;1.704348;
2019-02-21;0;996.754167;34.5;26.775;19.6;65.916667;28;7.9;2.020833;
2019-02-22;0;996.225;35.8;27.033333;19;64.916667;28;6;2.0625;
2019-02-23;0;992.195833;36.5;29.058333;21;61.041667;32;8.7;2.127273;
2019-02-24;0;989.8625;31.2;24.925;23.1;75.208333;58;10;2.395833;
2019-02-25;22;994.604167;22.4;19.6125;17.6;90.875;79;7.6;1.754167;
2019-02-26;1;998.945833;26.3;20.6625;17.2;75.166667;43;8.4;2.554167;
2019-02-27;0;1000.1875;26.3;18.925;11.7;64.291667;32;5.8;1.725;
2019-02-28;0;1000.1375;27.3;19.733333;12.6;66.041667;31;6.4;1.729167;
2019-03-01;0;998.0375;30.1;21.316667;12.1;61.958333;26;6;1.304167;
2019-03-02;0;997.170833;32.2;23.266667;14.6;61.791667;29;6.2;1.4625;
2019-03-03;0;998.15;32.6;24.308333;17.3;69.75;33;8.4;2.204167;
2019-03-04;0;994.8625;35.5;26.1125;18.9;68.666667;31;10.7;3.558333;
2019-03-05;.2;997.170833;32.4;27.329167;22;70.75;50;7.5;1.795833;
2019-03-06;25.6;997.825;29;23.829167;20.1;82.208333;65;13.6;2.279167;
2019-03-07;.2;994.954167;31.3;24.579167;20;76.541667;57;9.6;2.254167;
2019-03-08;.2;995.429167;23.5;21.7;20.4;89;77;10.8;2.808333;
2019-03-09;25;1002.3625;24.5;20.4125;18.1;81.75;61;14.5;5.166667;
2019-03-10;0;1004.804167;25.9;19.3625;13.3;75.833333;50;12.5;5.283333;
2019-03-11;0;1000.729167;27.9;20.591667;15.1;77.125;59;12.4;5.445833;
2019-03-12;6.2;996.3625;24.4;20.9;19;91.541667;72;9.6;2.217391;
2019-03-13;34.4;995.5625;27.2;22.533333;19.4;77.375;47;7.6;1.945833;
2019-03-14;0;997.304167;27.1;20.933333;16;73.208333;45;5.7;1.691667;
2019-03-15;0;998.9125;28.1;21.425;14.9;76.208333;50;7.2;1.975;
2019-03-16;0;997.804167;29.8;22;18.1;86.958333;63;12.7;3.633333;
2019-03-17;73.2;994.65;27.2;22.829167;19.6;88.416667;69;12.4;3.1625;
2019-03-18;16;992.654167;28.7;24.008333;21.4;82.166667;56;7.4;1.9625;
2019-03-19;.8;994.5625;30.1;24.025;20.4;76.916667;52;7.6;1.925;
2019-03-20;1.2;1000.116667;24.1;20.275;16.7;72.791667;47;10.5;4.754167;
2019-03-21;0;1003.941667;22.2;17.0375;12.2;67.041667;34;8.3;3.433333;
2019-03-22;0;1001.920833;25.5;17.679167;11.4;73.958333;47;8.7;2.408333;
2019-03-23;0;1000.716667;27.2;19.395833;12.6;77.375;38;5.1;1.2625;
2019-03-24;0;999.25;28.6;21.2375;14.7;70.541667;33;8.3;1.704167;
2019-03-25;0;1000.979167;23.7;18.654167;13.2;62.541667;34;9.3;2.341667;
2019-03-26;0;1003.708333;24.8;17.516667;10.8;69.541667;41;8;2.233333;
2019-03-27;0;1007.233333;25.5;18.65;13.3;76.666667;50;12.1;4.720833;
2019-03-28;0;1006.629167;26.5;20.779167;16.6;76.208333;55;13.4;6.695833;
2019-03-29;0;1003.375;28.9;22.408333;17.6;77.208333;54;11.6;3.966667;
2019-03-30;0;1000.516667;31.4;24.045833;17.4;76.125;50;6.3;1.941667;
2019-03-31;0;998.9;31;24.433333;20.4;79.708333;51;6.8;1.769565;
2019-04-01;0;997.9625;31.9;24.679167;19.7;77.208333;44;7.4;2.591667;
2019-04-02;0;996.283333;33.1;24.933333;19.4;76.166667;42;5.9;1.833333;
2019-04-03;0;995.054167;31.4;25.466667;20.8;76.541667;51;6;1.745833;
2019-04-04;0;989.266667;29;24.216667;21.3;85.958333;67;13.3;1.770833;
2019-04-05;82.6;994.854167;22.5;19.433333;16.5;80.875;65;13.5;3.7875;
2019-04-06;0;1002.2625;24.4;19.208333;15.6;76.791667;59;8.4;3.533333;
2019-04-07;1;1002.429167;23.3;19.5;16.7;85.958333;72;8.2;3.0625;
2019-04-08;.2;1002.733333;26.2;20.095833;14.6;76.291667;45;8.7;2.766667;
2019-04-09;0;1001.625;26;18.65;13.2;77.333333;46;8.2;3.416667;
2019-04-10;0;999.658333;31.2;21.229167;14.2;75.291667;41;7.3;2.333333;
2019-04-11;0;998.7875;29.6;22.958333;16.8;71.208333;40;10.5;2.079167;
2019-04-12;0;999.454167;26.4;19.583333;14.7;76.75;43;5.7;1.308333;
2019-04-13;0;997.1875;28.7;20.425;13.9;83.916667;54;4.7;1.4;
2019-04-14;0;997.529167;31.4;23.154167;17.9;81.458333;46;7.3;1.475;
2019-04-15;.2;1000.225;28.6;22.229167;17;77.625;58;11.6;3.604167;
2019-04-16;21.6;1001.254167;23.4;18.675;16.6;87.791667;72;15.3;4.433333;
2019-04-17;.8;1000.116667;24.9;18.504167;14.2;79.791667;52;6.5;2.2375;
2019-04-18;0;997.875;26.5;18.8875;12.7;78.541667;46;5.4;1.6125;
2019-04-19;0;996.725;28.3;20.708333;13.8;76.833333;45;5.7;1.191667;
2019-04-20;3.2;996.45;23.8;20.658333;18.5;88.625;69;7.3;1.629167;
2019-04-21;.8;996.7875;22.5;20.3125;19.3;91.708333;82;7.8;2.654167;
2019-04-22;0;1000.133333;23.2;18.429167;14.8;76.375;56;10.6;4.975;
2019-04-23;0;1002.0625;25.6;18.945833;15.1;76.625;63;10.9;5.108333;
2019-04-24;0;1002.558333;28.1;21.745833;16.8;82.416667;63;11.5;3.491667;
2019-04-25;9.8;1001.733333;22.5;20.695833;19.2;89.75;83;13;6.091667;
2019-04-26;4.2;999.825;24.3;21.5;19.7;93.083333;82;18.6;3.35;
2019-04-27;113.6;996.008333;21.3;20.3625;19;95;88;10.5;2.3625;
2019-04-28;2.4;996.5625;22.7;18.691667;16.4;84.375;60;7.2;1.666667;
2019-04-29;.2;997.9;25.5;17.858333;11.7;84.958333;55;4.6;1.145833;
2019-04-30;.2;999.4875;24.6;18.320833;13.9;87;58;9;2.475;
2019-05-01;0;1000.35;23.8;18.416667;15;78.916667;60;8.8;2.583333;
2019-05-02;0;995.629167;26.9;18.883333;10.9;82.166667;51;7.4;1.525;
2019-05-03;1.2;994.4125;26.6;22.141667;16.7;90.208333;79;8;1.466667;
2019-05-04;5.8;997.458333;29.7;24.616667;21.4;84.458333;62;7.8;2.425;
2019-05-05;7.4;998.770833;25.8;22.620833;21.7;88.375;73;16.2;1.491304;
2019-05-06;16;1000.266667;23.4;20.920833;20.1;92.083333;84;9.2;2.341667;
2019-05-07;5.2;1002.933333;21.5;17.858333;16.2;84.708333;68;11.3;5.075;
2019-05-08;0;1001.329167;21.4;16.929167;13.3;85.125;71;13.1;4.845833;
2019-05-09;4.8;996.858333;24.9;19.729167;15.6;89.083333;68;9.5;2.895833;
2019-05-10;50.6;991.945833;23.9;20.958333;17.6;92.5;79;12.6;2.178261;
2019-05-11;1;997.5875;21;17.133333;14.1;80.333333;58;8.2;3.379167;
2019-05-12;0;1003.345833;18.1;13.791667;10;86.125;70;8.1;1.9875;
2019-05-13;13;1004.329167;15.2;13.875;13;92.666667;87;13.3;3.554167;
2019-05-14;18.4;1008.195833;21.4;15.4625;12.1;82.125;57;8.8;3.320833;
2019-05-15;0;1009.175;21.2;16.8125;13.5;83.458333;69;10.9;3.816667;
2019-05-16;0;1007.841667;23.5;18.508333;15.4;82.583333;65;12.1;4.775;
2019-05-17;0;1004.266667;23.6;17.541667;13;81;57;8.5;3.908333;
2019-05-18;0;1002.020833;26.3;19.408333;13.9;75.541667;51;7.9;2.1375;
2019-05-19;0;1000.575;24.9;19.6625;14.7;82.625;62;4.9;1.1875;
2019-05-20;0;998.570833;26.8;20.308333;16.2;86.333333;53;7.1;1.620833;
2019-05-21;37.8;997.145833;21.7;19.791667;17.7;90.375;81;6;1.779167;
2019-05-22;0;998.941667;19.6;18.183333;17.4;92.541667;85;7.7;2.975;
2019-05-23;12.6;1000.308333;19.5;16.6375;15.1;86.875;70;9.7;4.258333;
2019-05-24;3;999.4625;18.8;15.25;14.1;83.041667;61;13.7;3.65;
2019-05-25;0;1001.766667;21;13.179167;7.7;83.173913;56;4.4;1.166667;
2019-05-26;.2;998.75;22.6;15.620833;9.5;82.625;57;6.6;1.4375;
2019-05-27;0;995.3;23.3;18.191667;12.6;85.333333;66;7;1.8;
2019-05-28;24.2;995.775;22.8;17.616667;14.8;86.583333;63;10.5;3.229167;
2019-05-29;.2;1001.225;21.3;16.270833;13.5;88.958333;66;9;2.885714;
2019-05-30;0;997.3875;16;14.579167;14.2;90.75;84;13.6;6.958333;
2019-05-31;16.2;997.4;16.9;14.995833;13.4;89;82;13;5.529167;
2019-06-01;0;1000.366667;17.1;15.058333;13.4;87.291667;79;9.4;3.833333;
2019-06-02;.2;1004.233333;19.6;14.320833;11;91;71;6.5;2.270833;
2019-06-03;.2;1007.8625;19.5;14.416667;10.7;87.75;63;5.2;1.795833;
2019-06-04;.2;1009.991667;20;12.941667;6.2;84.782609;49;6.7;1.708333;
2019-06-05;.2;1006.691667;22.3;14.1875;7.2;79.416667;48;9.2;2.233333;
2019-06-06;.2;1001.670833;23.3;16.0625;9.2;73.083333;49;10.8;2.454167;
2019-06-07;0;1000.120833;25;18.120833;13.5;74.625;49;6.9;2.304167;
2019-06-08;4.2;1003.633333;18.3;15.841667;14;90.375;80;5.7;2.525;
2019-06-09;0;1003.245833;23.9;18.333333;14.2;88.791667;70;7.6;2.575;
2019-06-10;0;1001.875;25.5;20.333333;16.3;71.041667;43;9;1.995833;
2019-06-11;0;1001.745833;25;19.108333;14.5;77.583333;61;8.1;1.7375;
2019-06-12;0;998.208333;27.1;21.445833;15.8;74.291667;54;10.2;2.513043;
2019-06-13;0;998.3875;28.1;24.05;20;64.375;46;10.3;3.195833;
2019-06-14;0;999.216667;27.6;23.429167;20.7;66.916667;53;8.8;2.163636;
2019-06-15;0;1000.170833;28.9;24.070833;21.3;65.791667;44;8.5;2.3875;
2019-06-16;0;1003.383333;29.5;22.55;17.1;72.208333;44;7;1.530435;
2019-06-17;0;1003.995833;27.1;20.775;16.9;86.5;61;5.7;2.208696;
2019-06-18;0;999.4625;27.2;19.8875;16.4;85.958333;48;11.3;2.930435;
2019-06-19;4.2;1003.779167;19.2;14.129167;9.5;76.333333;39;8.6;2.566667;
2019-06-20;0;1007.345833;20.6;13;8.1;73.375;43;3.9;1.583333;
2019-06-21;0;1006.166667;21.8;13.416667;7.2;86.291667;64;6.2;2.7375;
2019-06-22;0;1005.804167;28.2;19.808333;8.6;76.916667;45;9.5;2.604348;
2019-06-23;0;1001.3875;27.1;21.070833;15.3;70.541667;46;10.4;2.240909;
2019-06-24;0;994.470833;26.4;21.225;15.6;68.25;48;8.8;2.369565;
2019-06-25;0;991.591667;24.2;17.354167;18.7;69.875;51;16.6;4.3625;
2019-06-26;3.2;1002.491667;13.1;7.545833;3.1;69.875;32;7.1;1.825;
2019-06-27;0;1000.7625;18.2;8.045833;1.3;84.333333;61;8.1;2.216667;
2019-06-28;4;994.7125;27.3;18.545833;4.3;82.458333;58;13.6;3.23913;
2019-06-29;5.4;992.245833;29.1;25.183333;15.7;63.041667;49;12.6;3.875;
2019-06-30;13.2;997.741667;23.9;17.420833;15.1;84.333333;68;8.3;3;
2019-07-01;2;1003.5375;14;10.395833;9;80.416667;62;8.7;2.666667;
2019-07-02;.2;994.8375;18.1;9.329167;1.9;71.625;34;5.5;1.2375;
2019-07-03;0;996.7;14.4;10.529167;4.4;58.083333;27;8.9;2.233333;
2019-07-04;0;1002.404167;13.5;7.304167;1.4;67.541667;36;7.8;2.033333;
2019-07-05;0;1009.629167;10.9;6.1;1.1;70.125;40;10.9;2.7625;
2019-07-06;0;1014.091667;10.7;4.654167;-.2;76.291667;48;6;1.733333;
2019-07-07;0;1012.879167;12.4;4.883333;-1.4;76.809524;44;7.1;1.75;
2019-07-08;0;1008.345833;20.8;8.591667;1.1;77.125;34;5.4;2.2625;
2019-07-09;0;1006.316667;19.8;10.85;3.5;80.375;51;6;2.675;
2019-07-10;0;1002.733333;26.5;15.495833;7.1;75.291667;33;5.4;2.263636;
2019-07-11;0;999.2875;27.2;18.583333;11.5;69.75;37;6.9;1.733333;
2019-07-12;0;996.754167;24.9;18.670833;13.5;73.208333;44;12.1;2.279167;
2019-07-13;13;998.254167;19.6;15.575;13.3;90.117647;69;7.6;2.420833;
2019-07-14;7.4;1000.733333;16.4;13.754167;12.9;null;72;9.2;3.633333;
2019-07-15;.2;1003.595833;18.3;10.95;5.7;78.157895;48;7.7;2.004167;
2019-07-16;0;1008.275;15;9.116667;3;77.75;43;8.6;1.975;
2019-07-17;.2;1009.125;19.1;10.208333;3.7;81.708333;47;8.3;2.995833;
2019-07-18;.2;1006.170833;21.5;12.966667;6;80.208333;49;7.1;2.345833;
2019-07-19;0;1004.504167;21.4;15.766667;11;82.166667;68;7.2;2.370833;
2019-07-20;0;1000.883333;26.6;18.3625;11.3;74.416667;48;6.1;1.669565;
2019-07-21;0;995.025;27.2;22.833333;16.1;56.291667;42;11.6;3.9125;
2019-07-22;0;994.995833;23.8;21.058333;21;67.75;48;14.3;4.283333;
2019-07-23;7.6;999.341667;20.3;17.875;16.4;94.263158;85;8.1;2.459091;
2019-07-24;59.2;1003.979167;18.6;14.5125;13.9;95.083333;91;14.4;4.104167;
2019-07-25;35.4;1004.333333;15.3;13.941667;13;94.285714;91;13.9;3.791304;
2019-07-26;62.8;1005.766667;14.1;10.5;9.6;89.541667;71;11.6;3.529167;
2019-07-27;.2;1011.579167;13.6;10.845833;8.8;87.875;74;6.2;1.533333;
2019-07-28;.2;1008.041667;17.6;12.6125;10.1;84.791667;61;9.2;3.179167;
2019-07-29;0;1002.5375;15.7;12.820833;10.3;93.095238;85;6.9;2.75;
2019-07-30;9.4;1001.675;20.7;15.691667;11.8;84.388889;61;5.9;1.733333;
2019-07-31;.2;999.766667;24.4;15.204167;6.9;78.647059;54;6.8;1.869565;
2019-08-01;0;993.770833;25.1;18.845833;10.9;74;52;17.1;3.913636;
2019-08-02;3.2;1006.533333;15.5;11.3125;8.5;69.791667;34;11.1;2.6125;
2019-08-03;0;1012.270833;15.4;9.495833;4.2;64.833333;36;9.2;2.316667;
2019-08-04;0;1014.804167;15.3;8.7;2.3;67.291667;27;8.6;2.125;
2019-08-05;0;1011.725;21.5;10.3625;2.1;70.541667;33;6.5;2.108333;
2019-08-06;0;1005.0875;25.5;16.091667;6.4;71.166667;47;9.5;2.53913;
2019-08-07;0;1002.783333;28.1;20.75;14.1;67.875;43;9.2;2.321739;
2019-08-08;0;1001.966667;23.9;19.025;17;83.833333;62;12.8;3.322727;
2019-08-09;10.6;998.916667;20.2;16.475;15.2;92.565217;87;15.8;3.75;
2019-08-10;6.6;1003.866667;14;11.479167;10;87.875;76;12.6;3.65;
2019-08-11;0;1003.3375;20;13.295833;8.9;81.5;59;8.3;2.433333;
2019-08-12;3;1000.458333;16.8;14.570833;11.7;87.666667;75;8.7;2.7625;
2019-08-13;0;1013.779167;13.5;9.1125;6.3;66.958333;42;9.2;3.5625;
2019-08-14;0;1016.954167;13.1;6.529167;0;76.625;54;11.8;4.091667;
2019-08-15;0;1008.791667;20.9;11.766667;4.5;78.916667;46;9.6;3.204167;
2019-08-16;0;1001.516667;29.6;18.766667;8.7;70.041667;39;9.9;2.458333;
2019-08-17;0;994.1625;29.2;23.008333;15;54.5;33;13.2;3.816667;
2019-08-18;0;1000.2125;23.4;16.05;13.2;70.958333;43;13.4;5.045833;
2019-08-19;0;1008.916667;14.5;9.0625;4.2;74.333333;45;11;4.395833;
2019-08-20;0;1010.341667;16.1;9.466667;4.5;78.416667;50;10.5;3.783333;
2019-08-21;0;1010.766667;16.5;9.5;4.5;78.25;48;9.3;4.329167;
2019-08-22;0;1008.5375;18.3;11.445833;7;80.666667;58;10.6;4.570833;
2019-08-23;0;1008.879167;17.3;10.525;5.9;83.75;54;7.8;2.204167;
2019-08-24;.2;1007.2375;19.6;11.95;6.7;79.136364;52;10.5;4.608333;
2019-08-25;0;1004.729167;23.7;15.05;8.7;75.958333;47;9.7;4.420833;
2019-08-26;2.8;1004.020833;17.5;14.566667;12.1;90.416667;70;8.8;2.3;
2019-08-27;10;1006.158333;24.3;16.520833;10.6;81.277778;54;5.8;2.063636;
2019-08-28;0;1001.933333;29;19.604167;12.3;74.086957;37;6.8;2.53913;
2019-08-29;0;996.354167;32.3;22.9375;14.3;61.791667;31;10.4;2.770833;
2019-08-30;0;994.525;30.9;21.445833;17.5;69.208333;36;15.5;4.043478;
2019-08-31;7.4;999.770833;18.6;15.529167;13.1;80.25;56;13.3;4.145833;
2019-09-01;0;1003.85;18.7;13.2625;8.3;60;28;9.3;2.391667;
2019-09-02;0;1001.508333;19.8;12.370833;4.7;62;28;6;1.813043;
2019-09-03;0;1005.1375;17.1;11.7625;6.8;65.541667;45;8.4;2.733333;
2019-09-04;0;1010.104167;16.2;9.595833;3.5;58.375;26;9.8;3.308333;
2019-09-05;0;1011.525;15.4;9.579167;4.6;67;47;17.1;6.654167;
2019-09-06;0;1002.866667;17.1;12.654167;7.3;79.208333;59;13.9;5.808333;
2019-09-07;0;996.520833;26;18.7125;11.1;81.666667;58;9.1;2.5;
2019-09-08;3;995.383333;29.8;21.508333;16.9;82.583333;46;8.4;2.575;
2019-09-09;.2;990.8625;31.7;24.504167;18.4;65.541667;34;20.5;5.041667;
2019-09-10;.6;997.866667;20.9;17.345833;15.1;84.416667;70;10.7;4.783333;
2019-09-11;22.6;996.195833;16.8;14.858333;13.7;96.083333;86;13.7;4.533333;
2019-09-12;46.6;1001.254167;20;16.129167;14.3;88.333333;65;9.1;3.2625;
2019-09-13;0;1005.904167;19.9;15.358333;11.9;80;58;11.6;4.491667;
2019-09-14;0;999.933333;19.5;15.125;12;84.5;76;11.8;4.3;
2019-09-15;.2;993.370833;30.5;20.695833;13.6;86.333333;59;5.4;2.421739;
2019-09-16;0;993.204167;28.6;22.045833;17.4;76.416667;44;13.6;4.470833;
2019-09-17;0;997.920833;16.8;14.658333;12.6;82.083333;74;10.3;5.0125;
2019-09-18;0;995.033333;23.3;16.191667;11.2;70.041667;31;8.1;1.734783;
2019-09-19;0;991.1375;25;16.2875;8.3;75.666667;53;7.1;2.258333;
2019-09-20;0;1000.4125;20.3;14.741667;9.7;62.208333;38;10.3;4.0875;
2019-09-21;0;1006.029167;20.5;12.445833;4.8;59;25;7.7;3.1;
2019-09-22;0;1009.929167;23.1;14.2625;6;59.791667;27;9.5;2.6625;
2019-09-23;0;1009.55;21;13.5875;5.6;61.5;34;13.1;6.641667;
2019-09-24;0;1005.4875;25.3;16.495833;8.8;65.333333;30;11.7;4.241667;
2019-09-25;0;1004.179167;26.3;17.795833;9.9;61.416667;24;8.6;2.45;
2019-09-26;0;1003.654167;27.4;18.758333;9.4;60;25;6.9;1.666667;
2019-09-27;0;1004.1875;23.2;17.4;11;61.541667;41;13;5.516667;
2019-09-28;0;1000.816667;26.2;17.6875;11.6;70.125;42;12.7;4.783333;
2019-09-29;0;998.004167;28.5;19.1875;11.3;68.375;27;7.7;3.608696;
2019-09-30;0;991.795833;34.8;23.720833;12.1;55.791667;25;10.5;3.1;
2019-10-01;0;987.145833;36.5;30.5;24.4;34.25;26;16.7;5.3625;
2019-10-02;15.8;992.820833;31.8;21.4;18.5;77.416667;32;22.6;4.170833;
2019-10-03;23.8;1001.820833;18;16.895833;16.4;91.833333;84;15.8;7.179167;
2019-10-04;37.6;997.6125;23.1;18.341667;15.7;92.666667;80;15.5;4.165217;
2019-10-05;10.8;1000.420833;19.7;17.05;16.2;89.708333;78;8.8;2.916667;
2019-10-06;0;1004.375;18.3;15.629167;13.1;82.041667;71;7.6;3.483333;
2019-10-07;0;1001.2375;25.7;17.575;12.4;80.916667;30;4.9;1.781818;
2019-10-08;0;1001.545833;27.4;19.954167;12.4;65.818182;35;5.6;1.475;
2019-10-09;0;1001.304167;28.5;20.883333;13.7;71.25;35;6.5;2.225;
2019-10-10;0;997.158333;32.9;22.9875;15.2;68.75;30;6.3;2.356522;
2019-10-11;0;993.7125;35.7;27.475;19.3;56.458333;29;11.9;2.941667;
2019-10-12;0;991.958333;36.4;28.654167;19.8;58.75;34;13.6;3.795833;
2019-10-13;0;992.991667;34.2;26.008333;22.8;71.166667;42;19;3.775;
2019-10-14;.8;1002.45;22.5;15.529167;15.3;89.25;80;20.3;8.858333;
2019-10-15;26;1004.775;19.8;15.425;11.6;83.458333;70;17.7;8.795833;
2019-10-16;17.4;1002.0375;19.3;17.254167;14.6;91.791667;81;14.6;4.55;
2019-10-17;3.2;998.804167;19.9;18.491667;16;95.083333;89;9.2;3.234783;
2019-10-18;35.4;1000.7;22;19.170833;17.6;87.166667;70;7.1;2.25;
2019-10-19;0;1004.5125;24;18.295833;12.5;63.291667;34;9.8;3.908333;
2019-10-20;0;1000.529167;19.4;15.716667;12.9;73.583333;61;15.8;7.154167;
2019-10-21;11.6;996.633333;19.2;15.2125;13.3;87.791667;67;14.7;4.5875;
2019-10-22;0;1000.395833;22.5;15.9;10.4;78.041667;45;6.9;1.883333;
2019-10-23;.2;1000.133333;25.8;18.3125;11.5;67.958333;31;8.7;2.275;
2019-10-24;0;999.679167;27;19.716667;12;61.458333;30;7;1.6375;
2019-10-25;0;1001.083333;26.3;18.925;11;60.125;32;9.4;2.916667;
2019-10-26;0;996.8625;30.7;21.125;12.8;67.041667;40;11.2;3.545833;
2019-10-27;22;993.558333;23.9;20.416667;18.8;85.5;65;16.2;3.858333;
2019-10-28;33.8;990.6375;33.1;24.6;18.3;72.791667;46;17.9;3.0375;
2019-10-29;3;990.683333;28.6;24.041667;19.3;73.958333;56;24.7;4.0125;
2019-10-30;20.2;992.254167;26.6;21.375;18.7;85.333333;69;18.8;5.125;
2019-10-31;19.8;998.825;23.5;19.720833;18.9;88.416667;77;15.5;6.858333;
2019-11-01;.4;999.329167;27.7;22.020833;17.9;80.916667;67;13.4;5.579167;
2019-11-02;0;995.220833;30.7;23.008333;19;83.916667;57;12.7;3.4875;
2019-11-03;.2;994.608333;21.8;20.433333;18.9;89.5;81;9.4;2.733333;
2019-11-04;45.4;990.058333;20.5;18.741667;16.5;96.958333;87;13.4;3.566667;
2019-11-05;56.8;995;24.8;21.120833;16.8;83.916667;59;9.7;3.791667;
2019-11-06;0;999.825;25.6;20.129167;15.2;70.791667;43;11.2;5.716667;
2019-11-07;10.2;996.308333;27.5;21.125;16.1;80.166667;60;12.6;3.2375;
2019-11-08;.2;995.904167;29.2;22.7875;17.5;76.958333;34;10.6;3.716667;
2019-11-09;0;995.441667;29.7;22.833333;19.3;78.166667;61;13.1;4.633333;
2019-11-10;0;998.941667;29.3;23.933333;20.3;72.375;40;10.5;4.479167;
2019-11-11;0;1001.620833;25.9;21.370833;17.5;74.666667;58;13.4;6.404167;
2019-11-12;0;997.454167;31.4;23.520833;17.5;73.458333;47;14.6;4.083333;
2019-11-13;0;993.729167;25.4;22.704167;21.5;84.291667;63;8.3;2.475;
2019-11-14;5.8;993.2;30;23.825;18.6;73.75;34;10.6;2.429167;
2019-11-15;0;996.379167;26.3;22.183333;17.5;59.541667;28;8.8;3.079167;
2019-11-16;0;996.270833;27.9;20.816667;14.2;61.416667;27;9.8;3.025;
2019-11-17;0;995.958333;30.8;21.9875;13.9;58.416667;24;11.8;3.575;
2019-11-18;0;997.3;32.1;23.308333;15.2;59;30;8.5;3.604167;
2019-11-19;0;997.883333;32.7;24.795833;16.6;54.458333;24;8.3;3.258333;
2019-11-20;0;997.0375;34.5;25.708333;18.1;63.625;30;7.9;2.941667;
2019-11-21;0;995.083333;34.9;25.845833;21.1;68.833333;38;16.9;2.895833;
2019-11-22;1.2;993.925;30.6;23.8125;20.9;79.25;58;12.4;2.841667;
2019-11-23;0;999.954167;27.8;21.9;18.4;65.958333;34;12.1;5.4375;
2019-11-24;0;999.741667;26.5;19.775;12.4;60.791667;35;14.6;6.520833;
2019-11-25;0;993.6375;33.2;22.995833;14.5;61.125;36;14.1;5.270833;
2019-11-26;0;991.2875;25.4;19.804167;18.9;86.208333;51;14.7;4.541667;
2019-11-27;23.2;994.408333;27.2;21.966667;18.2;78.375;47;11;4.2125;
2019-11-28;0;998.75;27.2;20.854167;14.1;59.833333;27;11;3.120833;
2019-11-29;0;993.595833;33.9;23.583333;13;62.625;35;9;2.883333;
2019-11-30;0;993.720833;28.4;22.8125;21.4;77.583333;56;15.8;2.229167;
2019-12-01;3.2;999.004167;28.7;22.291667;16.9;63.625;26;11.8;3.475;
2019-12-02;0;1001.8375;24.8;19.0875;12.8;50.125;27;9.9;3.904167;
2019-12-03;0;995.325;30;21.141667;12.9;54.833333;27;10;3.483333;
2019-12-04;0;993.141667;32.3;22.583333;14.4;56.583333;24;15.3;3.75;
2019-12-05;0;995.458333;27.6;20.958333;15.9;61.791667;31;13.2;2.783333;
2019-12-06;0;996.383333;29.5;21.533333;13.3;52.625;23;7.3;2.079167;
2019-12-07;0;997.6125;31.1;23.195833;13.8;51.208333;25;8.7;2.529167;
