;data;precipitacao_total;temp_max;temp_min;humid_media;temp_media
4522;2018-06-25;10,26;13,36;8,12;92,17;10,74
4523;2018-06-26;3,36;15,65;7,54;89,06;11,59
4524;2018-06-27;0,18;18,8;7,95;89,65;13,37
4525;2018-06-28;1,75;17,83;11,06;94,18;14,45
4526;2018-06-29;12,98;18,76;13,23;93,46;15,99
4527;2018-06-30;14,75;19,77;11,53;91,44;15,65
4528;2018-07-01;0,18;22,88;11,84;87,25;17,36
4529;2018-07-02;3,51;21,56;14,04;86,96;17,8
4530;2018-07-03;9,15;16,12;7,92;82,4;12,02
4531;2018-07-04;4,52;11,04;6,11;86,68;8,57
4532;2018-07-05;5,95;16,28;7,57;91,64;11,93
4533;2018-07-06;0,84;18,65;11,56;90,46;15,11
4534;2018-07-07;5,85;20,65;13,59;86,13;17,12
4535;2018-07-08;3,91;16,59;10,25;87,99;13,42
4536;2018-07-09;2,49;12,23;8,3;88,97;10,26
4537;2018-07-10;3,85;13,39;6,46;87,41;9,92
4538;2018-07-11;0,99;14,84;5,31;86,25;10,08
4539;2018-07-12;0,17;16,63;4,73;81,33;10,68
4540;2018-07-13;0,09;19,99;5,38;75,13;12,69
4541;2018-07-14;0,04;23,9;8,39;75,6;16,15
4542;2018-07-15;0,04;25,92;12,42;73,74;19,17
4543;2018-07-16;2,2;20,0;13,78;84,46;16,89
4544;2018-07-17;14,83;21,0;13,76;88,13;17,38
4545;2018-07-18;11,37;25,24;14,88;78,47;20,06
4546;2018-07-19;0,61;26,58;14,85;72,22;20,72
4547;2018-07-20;3,85;22,85;15,06;81,4;18,96
4548;2018-07-21;15,81;13,33;4,54;75,8;8,93
4549;2018-07-22;0,16;15,59;3,55;81,27;9,57
4550;2018-07-23;3,77;16,82;7,57;85,57;12,19
4551;2018-07-24;1,56;13,11;7,46;87,37;10,29
4552;2018-07-25;17,44;15,19;9,09;92,16;12,14
4553;2018-07-26;19,7;16,77;12,04;92,75;14,4
4554;2018-07-27;2,24;16,63;10,37;90,03;13,5
4555;2018-07-28;0,07;18,36;11,04;87,99;14,7
4556;2018-07-29;5,72;15,79;8,13;83,6;11,96
4557;2018-07-30;0,09;16,44;6,69;79,91;11,56
4558;2018-07-31;0,07;14,7;5,19;81,13;9,95
4559;2018-08-01;0,04;14,48;3,99;80,19;9,24
4560;2018-08-02;0,02;17,61;5,08;83,96;11,35
4561;2018-08-03;0,16;17,61;9,37;88,28;13,49
4562;2018-08-04;3,35;17,48;11,1;87,9;14,29
4563;2018-08-05;1,49;15,17;5,2;83,67;10,18
4564;2018-08-06;0,15;18,71;4,42;80,06;11,57
4565;2018-08-07;0,06;21,83;6,57;70,46;14,2
4566;2018-08-08;0,72;16,77;10,21;82,41;13,49
4567;2018-08-09;9,01;13,35;7,16;88,15;10,25
4568;2018-08-10;3,67;12,02;4,84;82,13;8,43
4569;2018-08-11;0,46;15,26;5,42;87,64;10,34
4570;2018-08-12;0,27;20,16;8,11;82,82;14,14
4571;2018-08-13;0,11;23,94;10,12;76,44;17,03
4572;2018-08-14;0,12;22,26;10,26;76,5;16,26
4573;2018-08-15;0,03;16,59;9,59;79,66;13,09
4574;2018-08-16;0,09;19,54;7,06;81,77;13,3
4575;2018-08-17;0,05;22,56;9,43;77,58;16,0
4576;2018-08-18;0,03;24,12;10,22;72,3;17,17
4577;2018-08-19;0,16;22,53;12,04;79,63;17,28
4578;2018-08-20;15,78;14,06;6,76;86,09;10,41
4579;2018-08-21;14,99;10,78;4,53;86,79;7,66
4580;2018-08-22;8,15;12,7;6,16;91,33;9,43
4581;2018-08-23;3,11;18,34;8,06;85,8;13,2
4582;2018-08-24;10,92;19,5;10,57;89,35;15,04
4583;2018-08-25;18,01;14,33;6,55;71,83;10,44
4584;2018-08-26;0,02;14,95;1,59;63,51;8,27
4585;2018-08-27;0,01;20,03;3,16;60,56;11,6
4586;2018-08-28;0,01;23,51;6,71;63,8;15,11
4587;2018-08-29;0,03;26,53;11,5;71,43;19,02
4588;2018-08-30;6,46;24,8;15,73;77,99;20,26
4589;2018-08-31;20,28;18,98;15,31;91,94;17,14
4590;2018-09-01;31,24;16,9;14,29;94,04;15,6
4591;2018-09-02;22,61;16,67;13,78;94,93;15,22
4592;2018-09-03;12,74;17,33;13,34;92,04;15,34
4593;2018-09-04;6,74;17,71;9,3;83,05;13,5
4594;2018-09-05;0,52;20,31;7,17;75,29;13,74
4595;2018-09-06;0,03;24,07;9,05;67,06;16,56
4596;2018-09-07;0,03;25,14;10,22;66,6;17,68
4597;2018-09-08;0,03;24,21;11,2;70,34;17,71
4598;2018-09-09;0,02;22,57;11,83;76,92;17,2
4599;2018-09-10;0,01;21,78;12,77;78,6;17,27
4600;2018-09-11;0,08;20,75;11,85;78,44;16,3
4601;2018-09-12;0,06;23,59;11,65;75,64;17,62
4602;2018-09-13;0,02;22,06;13,59;80,88;17,82
4603;2018-09-14;6,23;19,49;15,35;91,26;17,42
4604;2018-09-15;13,8;21,56;14,42;85,71;17,99
4605;2018-09-16;1,63;21,53;13,53;82,97;17,53
4606;2018-09-17;5,77;20,21;15,09;88,08;17,65
4607;2018-09-18;7,51;22,66;13,94;84,97;18,3
4608;2018-09-19;0,17;26,46;13,3;77,1;19,88
4609;2018-09-20;2,3;22,75;14,5;78,58;18,63
4610;2018-09-21;0,46;27,03;14,25;78,23;20,64
4611;2018-09-22;0,02;30,55;16,41;71,03;23,48
4612;2018-09-23;9,78;27,13;17,92;77,0;22,53
4613;2018-09-24;31,48;21,58;16,95;87,5;19,26
4614;2018-09-25;9,38;20,32;15,43;89,34;17,88
4615;2018-09-26;9,14;23,33;16,44;89,61;19,88
4616;2018-09-27;4,09;23,88;16,75;87,51;20,32
4617;2018-09-28;1,09;25,81;17,18;83,15;21,5
4618;2018-09-29;0,18;29,95;18,28;74,04;24,11
4619;2018-09-30;25,07;25,45;16,16;83,34;20,81
4620;2018-10-01;4,94;23,08;16,42;89,2;19,75
4621;2018-10-02;17,86;19,24;13,11;87,61;16,18
4622;2018-10-03;17,85;19,02;12,08;84,06;15,55
4623;2018-10-04;1,42;22,12;10,61;69,28;16,36
4624;2018-10-05;0,01;19,74;9,08;64,97;14,41
4625;2018-10-06;0,01;21,65;8,36;71,96;15,01
4626;2018-10-07;1,38;23,98;12,97;80,02;18,48
4627;2018-10-08;0,74;27,91;16,27;78,57;22,09
4628;2018-10-09;1,12;26,95;18,52;84,34;22,73
4629;2018-10-10;12,21;21,95;16,07;81,14;19,01
4630;2018-10-11;0,12;22,05;12,07;72,23;17,06
4631;2018-10-12;3,69;23,64;14,46;81,15;19,05
4632;2018-10-13;21,73;20,44;15,05;88,4;17,75
4633;2018-10-14;0,51;21,24;10,73;77,79;15,98
4634;2018-10-15;0,44;25,1;12,02;74,63;18,56
4635;2018-10-16;0,03;27,62;14,42;75,49;21,02
4636;2018-10-17;0,04;27,7;17,64;80,96;22,67
4637;2018-10-18;11,96;26,21;18,21;84,1;22,21
4638;2018-10-19;1,98;24,18;17,07;74,63;20,62
4639;2018-10-20;0,04;23,0;11,69;67,45;17,34
4640;2018-10-21;0,0;25,34;11,39;66,56;18,37
4641;2018-10-22;0,02;28,51;14,23;67,97;21,37
4642;2018-10-23;0,3;23,78;16,91;72,97;20,34
4643;2018-10-24;0,58;24,16;14,07;72,85;19,12
4644;2018-10-25;0,18;25,58;16,19;74,9;20,88
4645;2018-10-26;0,22;23,43;17,07;87,75;20,25
4646;2018-10-27;25,79;22,03;14,63;81,77;18,33
4647;2018-10-28;1,76;23,69;12,21;72,05;17,95
4648;2018-10-29;0,04;25,99;13,33;68,42;19,66
4649;2018-10-30;0,01;30,56;15,44;69,1;23,0
4650;2018-10-31;35,54;25,67;18,04;86,36;21,85
4651;2018-11-01;5,95;23,02;15,87;80,87;19,44
4652;2018-11-02;0,42;26,69;12,23;74,19;19,46
4653;2018-11-03;20,18;23,76;17,28;85,42;20,52
4654;2018-11-04;10,59;25,15;14,51;74,1;19,83
4655;2018-11-05;0,02;28,62;14,51;70,64;21,56
4656;2018-11-06;0,0;28,0;16,53;73,17;22,26
4657;2018-11-07;0,18;25,25;17,8;73,91;21,52
4658;2018-11-08;0,46;27,35;15,84;65,58;21,59
4659;2018-11-09;0,0;30,05;16,31;61,92;23,18
4660;2018-11-10;0,01;31,19;18,37;64,54;24,78
4661;2018-11-11;1,0;31,91;19,35;64,16;25,63
4662;2018-11-12;0,0;31,47;20,09;65,72;25,78
4663;2018-11-13;1,17;29,81;20,96;75,18;25,39
4664;2018-11-14;21,54;25,79;19,7;78,64;22,75
4665;2018-11-15;1,75;28,15;14,12;60,73;21,13
4666;2018-11-16;0,01;28,69;14,69;62,9;21,69
4667;2018-11-17;0,83;26,98;17,45;73,68;22,22
4668;2018-11-18;42,07;23,93;17,59;81,44;20,76
4669;2018-11-19;0,64;24,29;10,9;59,91;17,59
4670;2018-11-20;0,24;27,94;12,04;62,23;19,99
4671;2018-11-21;0,03;30,55;15,21;61,32;22,88
4672;2018-11-22;0,02;31,09;16,89;63,03;23,99
4673;2018-11-23;0,74;27,53;19,46;77,47;23,5
4674;2018-11-24;44,4;24,69;18,07;86,23;21,38
4675;2018-11-25;6,03;25,65;14,65;67,84;20,15
4676;2018-11-26;0,03;26,9;13,28;61,42;20,08
4677;2018-11-27;0,07;26,11;16,38;73,75;21,24
4678;2018-11-28;3,31;25,56;17,98;83,84;21,77
4679;2018-11-29;10,91;28,69;18,56;81,66;23,63
4680;2018-11-30;6,44;27,36;18,79;81,05;23,07
4681;2018-12-01;5,12;26,83;17,52;77,74;22,17
4682;2018-12-02;3,21;21,13;12,42;70,61;16,78
4683;2018-12-03;0,04;24,15;9,34;59,8;16,75
4684;2018-12-04;0,01;26,72;11,29;52,05;19,01
4685;2018-12-05;0,44;26,65;13,43;60,69;20,04
4686;2018-12-06;0,02;24,54;12,83;65,95;18,68
4687;2018-12-07;0,03;22,29;11,95;61,99;17,12
4688;2018-12-08;0,0;25,14;9,26;56,48;17,2
4689;2018-12-09;0,02;28,86;13,04;56,72;20,95
4690;2018-12-10;0,02;32,35;16,67;55,9;24,51
4691;2018-12-11;0,0;33,92;19,25;57,72;26,58
4692;2018-12-12;6,58;29,39;20,22;73,12;24,8
4693;2018-12-13;0,3;31,22;19,58;73,1;25,4
4694;2018-12-14;3,84;31,45;21,0;73,43;26,22
4695;2018-12-15;8,72;26,76;19,4;81,42;23,08
4696;2018-12-16;2,42;31,67;18,53;76,39;25,1
4697;2018-12-17;1,31;34,11;22,14;75,65;28,12
4698;2018-12-18;14,43;24,7;19,0;88,52;21,85
4699;2018-12-19;8,49;28,41;18,89;85,78;23,65
4700;2018-12-20;16,12;28,08;19,66;87,7;23,87
4701;2018-12-21;34,58;25,36;18,9;87,83;22,13
4702;2018-12-22;8,54;27,42;18,37;79,5;22,89
4703;2018-12-23;0,3;28,41;17,96;74,9;23,18
4704;2018-12-24;0,02;28,49;17,21;73,78;22,85
4705;2018-12-25;0,02;29,4;17,76;75,83;23,58
4706;2018-12-26;6,53;28,9;18,37;78,5;23,63
4707;2018-12-27;3,68;31,14;18,44;73,73;24,79
4708;2018-12-28;0,01;32,41;20,53;71,74;26,47
4709;2018-12-29;0,61;33,2;20,41;68,61;26,81
4710;2018-12-30;0,17;32,63;21,51;74,66;27,07
4711;2018-12-31;2,81;31,46;21,03;77,44;26,24
4712;2019-01-01;1,03;33,14;21,8;75,25;27,47
4713;2019-01-02;1,67;34,47;22,82;71,27;28,64
4714;2019-01-03;13,48;30,34;22,07;84,46;26,21
4715;2019-01-04;15,39;26,42;17,37;82,61;21,9
4716;2019-01-05;0,23;28,16;17,91;79,06;23,03
4717;2019-01-06;0,12;30,89;19,88;79,75;25,39
4718;2019-01-07;11,29;28,66;22,25;82,77;25,46
4719;2019-01-08;6,58;29,1;19,44;81,47;24,27
4720;2019-01-09;25,69;27,05;20,38;86,14;23,72
4721;2019-01-10;40,22;27,66;19,66;85,0;23,66
4722;2019-01-11;4,7;26,37;19,22;84,57;22,8
4723;2019-01-12;5,87;26,26;19,36;86,78;22,81
4724;2019-01-13;6,93;30,73;19,93;83,23;25,33
4725;2019-01-14;14,03;30,09;20,5;83,54;25,29
4726;2019-01-15;6,77;31,13;21,6;81,86;26,37
4727;2019-01-16;19,63;29,08;21,24;83,32;25,16
4728;2019-01-17;6,89;28,02;20,99;87,82;24,5
4729;2019-01-18;33,61;25,86;19,22;89,69;22,54
4730;2019-01-19;17,96;23,44;17,79;87,51;20,62
4731;2019-01-20;2,54;25,5;16,71;82,21;21,11
4732;2019-01-21;0,84;28,73;18,21;78,88;23,47
4733;2019-01-22;0,16;31,7;18,43;73,91;25,06
4734;2019-01-23;0,58;30,89;21,5;78,77;26,2
4735;2019-01-24;12,69;29,82;20,11;80,13;24,96
4736;2019-01-25;0,53;30,38;20,15;76,63;25,27
4737;2019-01-26;0,04;32,27;20,88;74,34;26,58
4738;2019-01-27;0,55;32,52;21,28;73,24;26,9
4739;2019-01-28;1,19;33,05;21,83;69,12;27,44
4740;2019-01-29;0,07;33,76;22,77;68,34;28,26
4741;2019-01-30;2,49;34,07;23,15;68,41;28,61
4742;2019-01-31;1,94;32,86;22,42;75,45;27,64
4743;2019-02-01;7,03;32,04;21,38;80,09;26,71
4744;2019-02-02;10,18;29,54;20,84;81,14;25,19
4745;2019-02-03;5,72;24,54;17,57;78,55;21,05
4746;2019-02-04;0,48;25,38;14,98;74,49;20,18
4747;2019-02-05;0,18;26,93;15,69;73,43;21,31
4748;2019-02-06;0,24;28,64;16,19;71,92;22,42
4749;2019-02-07;0,09;30,29;17,46;71,35;23,88
4750;2019-02-08;0,22;32,3;18,7;68,64;25,5
4751;2019-02-09;0,01;34,1;20,32;66,67;27,21
4752;2019-02-10;1,08;29,68;22,07;78,25;25,87
4753;2019-02-11;6,09;30,96;21,21;82,26;26,09
4754;2019-02-12;14,83;23,44;18,07;81,42;20,76
4755;2019-02-13;0,79;25,8;12,29;74,66;19,04
4756;2019-02-14;0,08;28,22;16,15;77,29;22,18
4757;2019-02-15;15,82;24,04;18,62;87,97;21,33
4758;2019-02-16;10,36;27,3;17,73;81,28;22,52
4759;2019-02-17;1,46;27,53;17,96;78,55;22,75
4760;2019-02-18;0,8;29,76;18,38;77,44;24,07
4761;2019-02-19;1,31;30,0;18,69;78,26;24,34
4762;2019-02-20;1,62;31,78;19,08;72,91;25,43
4763;2019-02-21;0,03;32,07;18,99;67,55;25,53
4764;2019-02-22;0,02;32,48;18,82;68,45;25,65
4765;2019-02-23;0,01;33,42;20,44;68,47;26,93
4766;2019-02-24;1,62;30,53;21,7;79,3;26,12
4767;2019-02-25;26,52;21,92;17,59;89,79;19,75
4768;2019-02-26;6,5;23,91;15,13;79,6;19,52
4769;2019-02-27;0,08;24,86;12,38;72,91;18,62
4770;2019-02-28;0,18;26,57;13,04;68,96;19,8
4771;2019-03-01;0,13;28,67;13,84;65,27;21,25
4772;2019-03-02;0,02;30,46;15,8;63,23;23,13
4773;2019-03-03;0,03;29,74;16,14;67,85;22,94
4774;2019-03-04;0,07;32,34;18,38;70,79;25,36
4775;2019-03-05;2,09;31,2;20,97;75,52;26,09
4776;2019-03-06;6,31;29,53;19,53;81,21;24,53
4777;2019-03-07;12,23;30,31;19,54;80,8;24,93
4778;2019-03-08;10,55;25,56;19,41;87,44;22,49
4779;2019-03-09;22,84;23,48;17,72;85,35;20,6
4780;2019-03-10;4,67;24,2;15,11;79,07;19,65
4781;2019-03-11;0,3;25,4;15,39;78,69;20,39
4782;2019-03-12;7,99;24,69;18,06;87,01;21,37
4783;2019-03-13;9,16;26,38;17,81;81,84;22,09
4784;2019-03-14;0,76;26,56;16,14;77,06;21,35
4785;2019-03-15;0,12;28,43;15,34;75,74;21,88
4786;2019-03-16;0,01;28,39;17,8;80,06;23,1
4787;2019-03-17;23,25;24,76;19,86;89,0;22,31
4788;2019-03-18;11,31;25,67;19,5;88,59;22,59
4789;2019-03-19;7,08;27,92;17,58;81,19;22,75
4790;2019-03-20;1,73;22,6;15,9;79,44;19,25
4791;2019-03-21;1,45;21,99;11,51;71,91;16,75
4792;2019-03-22;0,01;24,86;11,34;74,26;18,1
4793;2019-03-23;1,85;26,73;13,27;75,06;20,0
4794;2019-03-24;0,02;28,31;14,68;69,69;21,49
4795;2019-03-25;0,02;24,78;12,87;67,7;18,83
4796;2019-03-26;0,09;24,28;11,13;72,15;17,71
4797;2019-03-27;0,54;24,73;13,34;76,12;19,04
4798;2019-03-28;0,64;26,67;15,14;75,62;20,91
4799;2019-03-29;0,36;27,96;16,74;74,91;22,35
4800;2019-03-30;0,04;29,35;17,42;75,38;23,38
4801;2019-03-31;0,7;28,86;18,99;79,5;23,93
4802;2019-04-01;1,12;29,92;18,26;78,09;24,1
4803;2019-04-02;0,41;31,05;18,59;75,56;24,82
4804;2019-04-03;0,45;29,73;19,72;79,0;24,72
4805;2019-04-04;0,3;29,46;20,1;83,52;24,78
4806;2019-04-05;28,68;23,29;17,76;87,34;20,53
4807;2019-04-06;1,84;21,23;15,05;85,31;18,14
4808;2019-04-07;4,86;22,74;16,03;87,35;19,39
4809;2019-04-08;1,94;24,4;14,85;79,5;19,63
4810;2019-04-09;0,12;25,79;12,41;74,89;19,1
4811;2019-04-10;0,02;27,97;14,47;73,22;21,22
4812;2019-04-11;0,11;27,96;16,06;74,63;22,01
4813;2019-04-12;1,11;25,06;15,04;80,42;20,05
4814;2019-04-13;0,13;27,61;15,4;79,63;21,5
4815;2019-04-14;0,46;29,64;17,35;76,53;23,49
4816;2019-04-15;1,41;27,91;17,38;78,19;22,64
4817;2019-04-16;27,55;22,55;16,62;86,54;19,58
4818;2019-04-17;3,55;23,76;14,08;80,11;18,92
4819;2019-04-18;0,19;25,24;13,01;78,23;19,12
4820;2019-04-19;0,04;27,18;13,82;75,22;20,5
4821;2019-04-20;2,49;23,96;16,45;85,11;20,21
4822;2019-04-21;6,8;22,17;16,39;88,93;19,28
4823;2019-04-22;1,56;21,08;13,93;83,36;17,5
4824;2019-04-23;0,28;24,18;14,27;82,43;19,23
4825;2019-04-24;0,22;26,84;16,55;82,32;21,7
4826;2019-04-25;5,89;22,86;18,43;89,18;20,64
4827;2019-04-26;14,42;24,66;18,87;89,95;21,76
4828;2019-04-27;34,44;22,02;18,98;93,28;20,5
4829;2019-04-28;10,73;21,12;16,26;89,02;18,69
4830;2019-04-29;1,24;23,61;11,69;83,1;17,65
4831;2019-04-30;0,15;23,31;12,43;82,69;17,87
4832;2019-05-01;0,72;23,22;13,89;83,15;18,56
4833;2019-05-02;0,15;25,44;12,32;84,06;18,88
4834;2019-05-03;0,28;26,61;15,77;87,05;21,19
4835;2019-05-04;9,68;27,96;19,76;85,18;23,86
4836;2019-05-05;1,35;26,56;19,99;88,0;23,28
4837;2019-05-06;16,7;22,96;19,01;91,77;20,98
4838;2019-05-07;7,46;21,22;14,86;85,86;18,04
4839;2019-05-08;0,81;22,33;13,11;85,31;17,72
4840;2019-05-09;3,08;22,53;16,15;88,94;19,34
4841;2019-05-10;21,75;21,24;17,86;91,08;19,55
4842;2019-05-11;19,51;19,68;14,83;89,77;17,26
4843;2019-05-12;6,07;18,66;11,44;88,19;15,05
4844;2019-05-13;3,84;18,18;12,86;91,7;15,52
4845;2019-05-14;8,31;18,8;11,4;88,84;15,1
4846;2019-05-15;1,7;21,08;12,06;85,1;16,57
4847;2019-05-16;0,72;22,56;13,19;81,89;17,87
4848;2019-05-17;0,05;22,69;12,26;77,5;17,47
4849;2019-05-18;0,04;24,01;13,71;78,24;18,86
4850;2019-05-19;0,24;24,34;14,82;82,48;19,58
4851;2019-05-20;0,3;24,05;15,12;86,12;19,59
4852;2019-05-21;16,75;20,79;16,58;91,42;18,68
4853;2019-05-22;6,83;19,86;16,2;92,88;18,03
4854;2019-05-23;10,04;18,52;14,5;90,52;16,51
4855;2019-05-24;8,45;16,56;12,6;89,8;14,58
4856;2019-05-25;12,55;18,43;8,75;84,09;13,59
4857;2019-05-26;0,16;20,88;8,86;84,74;14,87
4858;2019-05-27;0,56;20,79;12,46;88,16;16,62
4859;2019-05-28;31,99;20,29;15,1;91,93;17,69
4860;2019-05-29;0,54;19,76;12,41;89,14;16,08
4861;2019-05-30;5,67;16,26;12,86;92,66;14,56
4862;2019-05-31;16,54;16,86;12,95;91,81;14,91
4863;2019-06-01;1,12;18,39;12,58;89,92;15,49
4864;2019-06-02;0,52;19,23;11,73;89,76;15,48
4865;2019-06-03;0,94;19,32;11,42;88,33;15,36
4866;2019-06-04;1,14;18,61;8,0;82,88;13,31
4867;2019-06-05;0,1;19,86;8,12;78,09;13,99
4868;2019-06-06;0,05;21,73;10,15;77,42;15,94
4869;2019-06-07;0,04;22,61;11,65;78,9;17,13
4870;2019-06-08;0,36;18,97;12,12;85,77;15,54
4871;2019-06-09;1,14;22,65;12,23;84,07;17,44
4872;2019-06-10;0,24;23,48;14,46;74,46;18,97
4873;2019-06-11;0,6;24,01;13,64;79,08;18,83
4874;2019-06-12;0,04;24,96;14,73;79,06;19,84
4875;2019-06-13;0,74;26,32;17,08;74,99;21,7
4876;2019-06-14;0,54;26,66;17,23;73,93;21,94
4877;2019-06-15;1,1;26,54;17,79;75,65;22,16
4878;2019-06-16;0,01;25,74;16,56;78,1;21,15
4879;2019-06-17;0,04;25,18;16,09;78,55;20,64
4880;2019-06-18;0,03;24,27;15,43;79,19;19,85
4881;2019-06-19;3,4;19,39;11,16;76,95;15,27
4882;2019-06-20;0,33;18,71;6,34;75,05;12,53
4883;2019-06-21;0,05;22,5;8,12;79,98;15,31
4884;2019-06-22;0,05;25,79;11,55;80,98;18,67
4885;2019-06-23;0,06;25,59;14,85;75,4;20,22
4886;2019-06-24;0,0;25,35;15,19;71,98;20,27
4887;2019-06-25;0,07;24,1;15,66;72,21;19,88
4888;2019-06-26;10,8;13,14;3,56;74,79;8,35
4889;2019-06-27;0,03;18,19;2,49;81,48;10,34
4890;2019-06-28;3,89;23,23;7,74;85,82;15,49
4891;2019-06-29;6,3;27,02;16,23;72,27;21,63
4892;2019-06-30;4,17;23,32;17,24;83,21;20,28
4893;2019-07-01;17,87;14,11;8,98;85,49;11,55
4894;2019-07-02;0,68;14,77;4,72;84,96;9,75
4895;2019-07-03;6,18;13,39;6,43;71,12;9,91
4896;2019-07-04;0,04;12,14;1,28;68,34;6,71
4897;2019-07-05;0,06;9,23;1,57;70,69;5,4
4898;2019-07-06;0,39;10,01;-0,31;73,51;4,85
4899;2019-07-07;0,02;13,36;-0,87;73,69;6,25
4900;2019-07-08;0,04;18,53;1,52;68,96;10,03
4901;2019-07-09;0,02;20,19;4,9;69,14;12,54
4902;2019-07-10;0,06;21,78;7,66;71,72;14,72
4903;2019-07-11;0,04;24,22;10,64;71,07;17,43
4904;2019-07-12;0,15;23,72;12,96;71,02;18,34
4905;2019-07-13;2,45;20,32;13,89;81,34;17,1
4906;2019-07-14;7,69;16,44;11,52;89,64;13,98
4907;2019-07-15;2,21;14,95;7,0;86,74;10,97
4908;2019-07-16;0,15;14,73;3,58;78,96;9,15
4909;2019-07-17;0,08;17,77;4,2;79,36;10,99
4910;2019-07-18;0,1;20,26;7,18;77,14;13,72
4911;2019-07-19;2,72;19,3;10,19;83,06;14,75
4912;2019-07-20;0,45;24,57;11,63;77,72;18,1
4913;2019-07-21;0,04;24,81;14,27;69,66;19,54
4914;2019-07-22;1,67;23,82;16,45;72,28;20,13
4915;2019-07-23;11,52;18,94;15,65;89,42;17,29
4916;2019-07-24;37,13;17,89;13,99;92,92;15,94
4917;2019-07-25;14,78;17,74;12,95;92,45;15,34
4918;2019-07-26;18,63;16,56;11,98;90,17;14,27
4919;2019-07-27;1,68;12,76;7,84;87,36;10,3
4920;2019-07-28;0,09;17,04;7,04;84,87;12,04
4921;2019-07-29;0,16;19,13;9,39;87,82;14,26
4922;2019-07-30;12,33;19,95;12,17;86,59;16,06
4923;2019-07-31;0,14;22,31;9,75;82,26;16,03
4924;2019-08-01;0,47;24,21;12,03;75,23;18,12
4925;2019-08-02;12,21;16,61;6,89;77,99;11,75
4926;2019-08-03;0,8;13,54;3,04;69,9;8,29
4927;2019-08-04;0,02;14,59;2,18;69,0;8,39
4928;2019-08-05;0,01;18,9;3,06;69,83;10,98
4929;2019-08-06;0,02;23,81;7,64;73,58;15,72
4930;2019-08-07;0,0;26,25;13,15;72,61;19,7
4931;2019-08-08;0,42;23,54;15,17;80,39;19,35
4932;2019-08-09;12,71;21,04;15,1;87,37;18,07
4933;2019-08-10;12,06;17,76;10,78;86,71;14,27
4934;2019-08-11;0,46;19,49;5,89;81,88;12,69
4935;2019-08-12;3,96;19,37;9,38;85,52;14,38
4936;2019-08-13;6,25;13,31;5,92;75,87;9,62
4937;2019-08-14;0,05;13,88;0,77;74,46;7,33
4938;2019-08-15;0,05;19,94;3,93;73,14;11,94
4939;2019-08-16;0,02;25,72;8,61;71,97;17,17
4940;2019-08-17;0,07;27,14;13,78;63,48;20,46
4941;2019-08-18;0,67;21,64;12,79;75,37;17,22
4942;2019-08-19;0,24;14,36;4,53;73,17;9,44
4943;2019-08-20;0,02;15,85;4,74;77,77;10,3
4944;2019-08-21;0,01;16,33;4,86;77,52;10,6
4945;2019-08-22;0,01;18,27;5,78;79,24;12,02
4946;2019-08-23;0,03;16,82;7,08;84,06;11,95
4947;2019-08-24;0,09;19,72;5,66;78,23;12,69
4948;2019-08-25;0,03;21,61;8,86;73,21;15,23
4949;2019-08-26;2,03;20,61;11,48;77,04;16,04
4950;2019-08-27;0,93;23,9;11,63;78,91;17,76
4951;2019-08-28;0,05;26,37;12,64;76,77;19,51
4952;2019-08-29;0,02;29,98;14,76;64,54;22,37
4953;2019-08-30;0,37;27,95;16,56;68,56;22,25
4954;2019-08-31;24,96;20,38;13,03;86,89;16,71
4955;2019-09-01;3,71;17,52;8,02;74,09;12,77
4956;2019-09-02;0,05;18,98;4,73;69,58;11,85
4957;2019-09-03;0,02;17,17;6,23;69,46;11,7
4958;2019-09-04;0,01;16,29;4,56;65,52;10,42
4959;2019-09-05;0,01;15,15;3,94;69,93;9,55
4960;2019-09-06;1,39;18,29;7,28;80,48;12,79
4961;2019-09-07;6,45;22,88;12,21;84,01;17,54
4962;2019-09-08;7,53;26,5;16,41;78,88;21,45
4963;2019-09-09;3,64;30,52;18,64;66,69;24,58
4964;2019-09-10;3,44;24,36;15,71;81,34;20,04
4965;2019-09-11;9,77;19,57;14,43;88,52;17,0
4966;2019-09-12;18,81;19,03;14,29;91,15;16,66
4967;2019-09-13;1,72;19,12;10,52;82,08;14,82
4968;2019-09-14;0,05;21,52;11,44;83,46;16,48
4969;2019-09-15;0,21;29,81;14,92;75,91;22,36
4970;2019-09-16;1,84;28,38;18,95;72,01;23,66
4971;2019-09-17;5,15;19,01;11,78;83,47;15,39
4972;2019-09-18;7,8;18,98;10,64;80,02;14,81
4973;2019-09-19;1,16;24,04;9,63;79,74;16,84
4974;2019-09-20;5,32;18,25;10,62;73,08;14,44
4975;2019-09-21;0,07;20,1;6,72;65,74;13,41
4976;2019-09-22;0,03;20,62;6,89;63,8;13,75
4977;2019-09-23;0,0;20,99;5,57;64,39;13,28
4978;2019-09-24;0,0;23,54;9,39;66,69;16,47
4979;2019-09-25;0,04;24,68;9,57;67,75;17,12
4980;2019-09-26;0,04;25,75;10,89;65,52;18,32
4981;2019-09-27;0,01;22,56;10,64;63,66;16,6
4982;2019-09-28;0,01;25,21;11,17;69,08;18,19
4983;2019-09-29;0,02;27,61;12,54;67,92;20,07
4984;2019-09-30;0,02;31,55;14,36;60,98;22,96
4985;2019-10-01;0,57;33,7;19,34;52,39;26,52
4986;2019-10-02;16,85;28,81;19,14;76,48;23,97
